optionlist: ['verbosity', 'print_colorized', 'logfile', 'version', 'config', 'datadir', 'user_data_dir']
optionlist: ['strategy', 'strategy_path', 'recursive_strategy_search', 'freqaimodel', 'freqaimodel_path']
optionlist: ['version_main']
optionlist: ['db_url', 'sd_notify', 'dry_run', 'dry_run_wallet', 'fee']
optionlist: ['user_data_dir', 'reset']
optionlist: ['config']
optionlist: ['user_data_dir', 'config', 'show_sensitive']
optionlist: ['user_data_dir', 'strategy', 'strategy_path', 'template']
optionlist: ['pairs', 'pairs_file', 'days', 'new_pairs_days', 'include_inactive', 'no_parallel_download', 'timerange', 'download_trades', 'convert_trades', 'exchange', 'timeframes', 'erase', 'dataformat_ohlcv', 'dataformat_trades', 'trading_mode', 'prepend_data']
optionlist: ['pairs', 'format_from', 'format_to', 'erase', 'exchange', 'timeframes', 'trading_mode', 'candle_types']
optionlist: ['pairs', 'format_from_trades', 'format_to', 'erase', 'exchange']
optionlist: ['pairs', 'timeframes', 'exchange', 'dataformat_ohlcv', 'dataformat_trades', 'trading_mode']
optionlist: ['exchange', 'dataformat_ohlcv', 'dataformat_trades', 'trades', 'pairs', 'trading_mode', 'show_timerange']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'position_stacking', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'strategy_list', 'export', 'exportfilename', 'exportdirectory', 'backtest_breakdown', 'backtest_cache', 'freqai_backtest_live_models', 'backtest_notes']
optionlist: ['exportfilename', 'exportdirectory', 'backtest_show_pair_list', 'backtest_breakdown']
optionlist: ['exportfilename', 'exportdirectory', 'analysis_groups', 'enter_reason_list', 'exit_reason_list', 'indicator_list', 'entry_only', 'exit_only', 'timerange', 'analysis_rejected', 'analysis_to_csv', 'analysis_csv_path']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'hyperopt', 'hyperopt_path', 'position_stacking', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'epochs', 'spaces', 'print_all', 'print_json', 'hyperopt_jobs', 'hyperopt_random_state', 'hyperopt_min_trades', 'hyperopt_loss', 'disableparamexport', 'hyperopt_ignore_missing_space', 'analyze_per_epoch', 'early_stop']
optionlist: ['hyperopt_list_best', 'hyperopt_list_profitable', 'hyperopt_list_min_trades', 'hyperopt_list_max_trades', 'hyperopt_list_min_avg_time', 'hyperopt_list_max_avg_time', 'hyperopt_list_min_avg_profit', 'hyperopt_list_max_avg_profit', 'hyperopt_list_min_total_profit', 'hyperopt_list_max_total_profit', 'hyperopt_list_min_objective', 'hyperopt_list_max_objective', 'print_json', 'hyperopt_list_no_details', 'hyperoptexportfilename', 'export_csv']
optionlist: ['hyperopt_list_best', 'hyperopt_list_profitable', 'hyperopt_show_index', 'print_json', 'hyperoptexportfilename', 'hyperopt_show_no_header', 'disableparamexport', 'backtest_breakdown']
optionlist: ['print_one_column', 'list_exchanges_all', 'trading_mode', 'dex_exchanges']
optionlist: ['exchange', 'print_list', 'list_pairs_print_json', 'print_one_column', 'print_csv', 'base_currencies', 'quote_currencies', 'list_pairs_all', 'trading_mode']
optionlist: ['exchange', 'print_list', 'list_pairs_print_json', 'print_one_column', 'print_csv', 'base_currencies', 'quote_currencies', 'list_pairs_all', 'trading_mode']
optionlist: ['strategy_path', 'print_one_column', 'recursive_strategy_search']
optionlist: ['hyperopt_path', 'print_one_column']
optionlist: ['freqaimodel_path', 'print_one_column']
optionlist: ['exchange', 'print_one_column']
optionlist: ['db_url', 'trade_ids', 'print_json']
optionlist: ['user_data_dir', 'verbosity', 'config', 'quote_currencies', 'print_one_column', 'list_pairs_print_json', 'exchange']
optionlist: ['db_url', 'db_url_from']
optionlist: ['erase_ui_only', 'ui_prerelease', 'ui_version']
optionlist: ['pairs', 'indicators1', 'indicators2', 'plot_limit', 'db_url', 'trade_source', 'export', 'exportfilename', 'timerange', 'timeframe', 'no_trades']
optionlist: ['pairs', 'timerange', 'export', 'exportfilename', 'db_url', 'trade_source', 'timeframe', 'plot_auto_open']
optionlist: []
optionlist: ['strategy_list', 'strategy_path', 'recursive_strategy_search']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'strategy_list', 'export', 'exportfilename', 'exportdirectory', 'freqai_backtest_live_models', 'minimum_trade_amount', 'targeted_trade_amount', 'lookahead_analysis_exportfilename', 'lookahead_allow_limit_orders']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'pairs', 'startup_candle']
Id,Symbol,Base,Quote,Active,Spot,Margin,Future,Leverage,Min Stake
MORPHOUSDT,MORPHO/USDT:USDT,MORPHO,USDT,True,,,Future,75.0,5.25
MOVEBNB,MOVE/BNB,MOVE,BNB,True,Spot,,,1.0,0.0105
MOVEBTC,MOVE/BTC,MOVE,BTC,True,Spot,,,1.0,0.000105
MOVETRY,MOVE/TRY,MOVE,TRY,True,Spot,,,1.0,10.5
MOVEUSDC,MOVE/USDC,MOVE,USDC,True,Spot,Margin,,1.0,5.25
MOVEUSDT,MOVE/USDT,MOVE,USDT,True,Spot,Margin,,1.0,5.25
MOVEUSDT,MOVE/USDT:USDT,MOVE,USDT,True,,,Future,75.0,5.25
MOVRBTC,MOVR/BTC,MOVR,BTC,True,Spot,,,1.0,0.000105
MOVRTRY,MOVR/TRY,MOVR,TRY,True,Spot,,,1.0,10.5
MOVRUSDT,MOVR/USDT,MOVR,USDT,True,Spot,Margin,,1.0,5.25
MOVRUSDT,MOVR/USDT:USDT,MOVR,USDT,True,,,Future,50.0,5.25
MTLBTC,MTL/BTC,MTL,BTC,True,Spot,Margin,,1.0,0.000105
MTLUSDT,MTL/USDT,MTL,USDT,True,Spot,Margin,,1.0,5.25
MTLUSDT,MTL/USDT:USDT,MTL,USDT,True,,,Future,50.0,5.25
MUBARAKTRY,MUBARAK/TRY,MUBARAK,TRY,True,Spot,,,1.0,10.5
MUBARAKUSDC,MUBARAK/USDC,MUBARAK,USDC,True,Spot,Margin,,1.0,1.05
MUBARAKUSDT,MUBARAK/USDT,MUBARAK,USDT,True,Spot,Margin,,1.0,1.05
MUBARAKUSDT,MUBARAK/USDT:USDT,MUBARAK,USDT,True,,,Future,50.0,5.25
MYROUSDT,MYRO/USDT:USDT,MYRO,USDT,True,,,Future,50.0,5.25
MYXUSDT,MYX/USDT:USDT,MYX,USDT,True,,,Future,50.0,11.06385
NAORISUSDT,NAORIS/USDT:USDT,NAORIS,USDT,True,,,Future,50.0,5.25
NEARBNB,NEAR/BNB,NEAR,BNB,True,Spot,,,1.0,0.0105
NEARBRL,NEAR/BRL,NEAR,BRL,True,Spot,,,1.0,10.5
NEARBTC,NEAR/BTC,NEAR,BTC,True,Spot,Margin,,1.0,0.000105
NEARETH,NEAR/ETH,NEAR,ETH,True,Spot,,,1.0,0.00105
NEAREUR,NEAR/EUR,NEAR,EUR,True,Spot,,,1.0,5.25
NEARFDUSD,NEAR/FDUSD,NEAR,FDUSD,True,Spot,Margin,,1.0,5.25
NEARJPY,NEAR/JPY,NEAR,JPY,True,Spot,,,1.0,105.0
NEARTRY,NEAR/TRY,NEAR,TRY,True,Spot,,,1.0,10.5
NEARUSD_PERP,NEAR/USD:NEAR,NEAR,USD,True,,,,1.0,0.0
NEARUSDC,NEAR/USDC,NEAR,USDC,True,Spot,Margin,,1.0,5.25
NEARUSDC,NEAR/USDC:USDC,NEAR,USDC,True,,,Future,50.0,5.25
NEARUSDT,NEAR/USDT,NEAR,USDT,True,Spot,Margin,,1.0,5.25
NEARUSDT,NEAR/USDT:USDT,NEAR,USDT,True,,,Future,75.0,5.25
NEIROFDUSD,NEIRO/FDUSD,NEIRO,FDUSD,True,Spot,Margin,,1.0,1.05
NEIROJPY,NEIRO/JPY,NEIRO,JPY,True,Spot,,,1.0,105.0
NEIROTRY,NEIRO/TRY,NEIRO,TRY,True,Spot,,,1.0,10.5
NEIROUSDC,NEIRO/USDC,NEIRO,USDC,True,Spot,Margin,,1.0,1.05
NEIROUSDT,NEIRO/USDT,NEIRO,USDT,True,Spot,Margin,,1.0,1.05
NEIROUSDT,NEIRO/USDT:USDT,NEIRO,USDT,True,,,Future,75.0,5.25
NEIROETHUSDT,NEIROETH/USDT:USDT,NEIROETH,USDT,True,,,Future,50.0,5.25
NEOBTC,NEO/BTC,NEO,BTC,True,Spot,Margin,,1.0,0.000105
NEOTRY,NEO/TRY,NEO,TRY,True,Spot,,,1.0,10.5
NEOUSDC,NEO/USDC,NEO,USDC,True,Spot,Margin,,1.0,5.25
NEOUSDC,NEO/USDC:USDC,NEO,USDC,True,,,Future,75.0,5.25
NEOUSDT,NEO/USDT,NEO,USDT,True,Spot,Margin,,1.0,5.25
NEOUSDT,NEO/USDT:USDT,NEO,USDT,True,,,Future,75.0,5.25
NEWTBNB,NEWT/BNB,NEWT,BNB,True,Spot,,,1.0,0.0105
NEWTFDUSD,NEWT/FDUSD,NEWT,FDUSD,True,Spot,,,1.0,5.25
NEWTTRY,NEWT/TRY,NEWT,TRY,True,Spot,,,1.0,10.5
NEWTUSDC,NEWT/USDC,NEWT,USDC,True,Spot,Margin,,1.0,5.25
NEWTUSDT,NEWT/USDT,NEWT,USDT,True,Spot,Margin,,1.0,5.25
NEWTUSDT,NEWT/USDT:USDT,NEWT,USDT,True,,,Future,75.0,5.25
NEXOBTC,NEXO/BTC,NEXO,BTC,True,Spot,,,1.0,0.000105
NEXOUSDT,NEXO/USDT,NEXO,USDT,True,Spot,Margin,,1.0,5.25
NFPBTC,NFP/BTC,NFP,BTC,True,Spot,,,1.0,0.000105
NFPFDUSD,NFP/FDUSD,NFP,FDUSD,True,Spot,,,1.0,5.25
NFPTRY,NFP/TRY,NFP,TRY,True,Spot,,,1.0,10.5
NFPUSDT,NFP/USDT,NFP,USDT,True,Spot,Margin,,1.0,5.25
NFPUSDT,NFP/USDT:USDT,NFP,USDT,True,,,Future,50.0,5.25
NILBNB,NIL/BNB,NIL,BNB,True,Spot,,,1.0,0.0105
NILTRY,NIL/TRY,NIL,TRY,True,Spot,,,1.0,10.5
NILUSDC,NIL/USDC,NIL,USDC,True,Spot,Margin,,1.0,5.25
NILUSDT,NIL/USDT,NIL,USDT,True,Spot,Margin,,1.0,5.25
NILUSDT,NIL/USDT:USDT,NIL,USDT,True,,,Future,50.0,5.25
NKNUSDT,NKN/USDT,NKN,USDT,True,Spot,Margin,,1.0,5.25
NKNUSDT,NKN/USDT:USDT,NKN,USDT,True,,,Future,25.0,5.25
NMRBTC,NMR/BTC,NMR,BTC,True,Spot,Margin,,1.0,0.000105
NMRUSDC,NMR/USDC,NMR,USDC,True,Spot,,,1.0,5.25
NMRUSDT,NMR/USDT,NMR,USDT,True,Spot,Margin,,1.0,5.25
NMRUSDT,NMR/USDT:USDT,NMR,USDT,True,,,Future,75.0,5.25
NOTFDUSD,NOT/FDUSD,NOT,FDUSD,True,Spot,Margin,,1.0,5.25
NOTTRY,NOT/TRY,NOT,TRY,True,Spot,,,1.0,10.5
NOTUSDC,NOT/USDC,NOT,USDC,True,Spot,Margin,,1.0,5.25
NOTUSDT,NOT/USDT,NOT,USDT,True,Spot,Margin,,1.0,5.25
NOTUSDT,NOT/USDT:USDT,NOT,USDT,True,,,Future,75.0,5.25
NTRNBNB,NTRN/BNB,NTRN,BNB,True,Spot,,,1.0,0.0105
NTRNTRY,NTRN/TRY,NTRN,TRY,True,Spot,,,1.0,10.5
NTRNUSDT,NTRN/USDT,NTRN,USDT,True,Spot,Margin,,1.0,5.25
NTRNUSDT,NTRN/USDT:USDT,NTRN,USDT,True,,,Future,50.0,5.25
NXPCBNB,NXPC/BNB,NXPC,BNB,True,Spot,,,1.0,0.0105
NXPCTRY,NXPC/TRY,NXPC,TRY,True,Spot,,,1.0,10.5
NXPCUSDC,NXPC/USDC,NXPC,USDC,True,Spot,Margin,,1.0,5.25
NXPCUSDT,NXPC/USDT,NXPC,USDT,True,Spot,Margin,,1.0,5.25
NXPCUSDT,NXPC/USDT:USDT,NXPC,USDT,True,,,Future,75.0,5.25
OBOLUSDT,OBOL/USDT:USDT,OBOL,USDT,True,,,Future,50.0,5.25
OGBTC,OG/BTC,OG,BTC,True,Spot,,,1.0,0.000105
OGTRY,OG/TRY,OG,TRY,True,Spot,,,1.0,10.5
OGUSDT,OG/USDT,OG,USDT,True,Spot,Margin,,1.0,5.25
OGUSDT,OG/USDT:USDT,OG,USDT,True,,,Future,50.0,5.25
OGNBTC,OGN/BTC,OGN,BTC,True,Spot,Margin,,1.0,0.000105
OGNTRY,OGN/TRY,OGN,TRY,True,Spot,,,1.0,10.5
OGNUSDT,OGN/USDT,OGN,USDT,True,Spot,Margin,,1.0,5.25
OGNUSDT,OGN/USDT:USDT,OGN,USDT,True,,,Future,50.0,5.25
OLUSDT,OL/USDT:USDT,OL,USDT,True,,,Future,50.0,5.25
OMBTC,OM/BTC,OM,BTC,True,Spot,,,1.0,0.000105
OMTRY,OM/TRY,OM,TRY,True,Spot,,,1.0,10.5
OMUSDC,OM/USDC,OM,USDC,True,Spot,Margin,,1.0,5.25
OMUSDT,OM/USDT,OM,USDT,True,Spot,Margin,,1.0,5.25
OMUSDT,OM/USDT:USDT,OM,USDT,True,,,Future,75.0,5.25
OMNIBTC,OMNI/BTC,OMNI,BTC,True,Spot,,,1.0,0.000105
OMNIFDUSD,OMNI/FDUSD,OMNI,FDUSD,True,Spot,,,1.0,5.25
OMNITRY,OMNI/TRY,OMNI,TRY,True,Spot,,,1.0,10.5
OMNIUSDC,OMNI/USDC,OMNI,USDC,True,Spot,Margin,,1.0,5.25
OMNIUSDT,OMNI/USDT,OMNI,USDT,True,Spot,Margin,,1.0,5.25
OMNIUSDT,OMNI/USDT:USDT,OMNI,USDT,True,,,Future,75.0,5.25
ONDOTRY,ONDO/TRY,ONDO,TRY,True,Spot,,,1.0,10.5
ONDOUSDC,ONDO/USDC,ONDO,USDC,True,Spot,Margin,,1.0,5.25
ONDOUSDT,ONDO/USDT,ONDO,USDT,True,Spot,Margin,,1.0,5.25
ONDOUSDT,ONDO/USDT:USDT,ONDO,USDT,True,,,Future,75.0,5.25
ONETRY,ONE/TRY,ONE,TRY,True,Spot,,,1.0,10.5
ONEUSDT,ONE/USDT,ONE,USDT,True,Spot,Margin,,1.0,5.25
ONEUSDT,ONE/USDT:USDT,ONE,USDT,True,,,Future,50.0,5.25
ONGBTC,ONG/BTC,ONG,BTC,True,Spot,,,1.0,0.000105
ONGUSDT,ONG/USDT,ONG,USDT,True,Spot,Margin,,1.0,5.25
ONGUSDT,ONG/USDT:USDT,ONG,USDT,True,,,Future,50.0,5.25
ONTBTC,ONT/BTC,ONT,BTC,True,Spot,Margin,,1.0,0.000105
ONTTRY,ONT/TRY,ONT,TRY,True,Spot,,,1.0,10.5
ONTUSDC,ONT/USDC,ONT,USDC,True,Spot,Margin,,1.0,5.25
ONTUSDT,ONT/USDT,ONT,USDT,True,Spot,Margin,,1.0,5.25
ONTUSDT,ONT/USDT:USDT,ONT,USDT,True,,,Future,75.0,5.25
OPBTC,OP/BTC,OP,BTC,True,Spot,,,1.0,0.000105
OPETH,OP/ETH,OP,ETH,True,Spot,,,1.0,0.00105
OPEUR,OP/EUR,OP,EUR,True,Spot,,,1.0,5.25
OPFDUSD,OP/FDUSD,OP,FDUSD,True,Spot,Margin,,1.0,5.25
OPTRY,OP/TRY,OP,TRY,True,Spot,,,1.0,10.5
OPUSD_PERP,OP/USD:OP,OP,USD,True,,,,1.0,0.0
OPUSDC,OP/USDC,OP,USDC,True,Spot,Margin,,1.0,5.25
OPUSDT,OP/USDT,OP,USDT,True,Spot,Margin,,1.0,5.25
OPUSDT,OP/USDT:USDT,OP,USDT,True,,,Future,75.0,5.25
OPENBNB,OPEN/BNB,OPEN,BNB,True,Spot,,,1.0,0.0105
OPENFDUSD,OPEN/FDUSD,OPEN,FDUSD,True,Spot,,,1.0,5.25
OPENTRY,OPEN/TRY,OPEN,TRY,True,Spot,,,1.0,10.5
OPENUSDC,OPEN/USDC,OPEN,USDC,True,Spot,Margin,,1.0,5.25
OPENUSDT,OPEN/USDT,OPEN,USDT,True,Spot,Margin,,1.0,5.25
OPENUSDT,OPEN/USDT:USDT,OPEN,USDT,True,,,Future,1.0,5.25
ORCATRY,ORCA/TRY,ORCA,TRY,True,Spot,,,1.0,10.5
ORCAUSDC,ORCA/USDC,ORCA,USDC,True,Spot,Margin,,1.0,5.25
ORCAUSDT,ORCA/USDT,ORCA,USDT,True,Spot,Margin,,1.0,5.25
ORCAUSDT,ORCA/USDT:USDT,ORCA,USDT,True,,,Future,50.0,5.25
ORDIBTC,ORDI/BTC,ORDI,BTC,True,Spot,,,1.0,0.000105
ORDIFDUSD,ORDI/FDUSD,ORDI,FDUSD,True,Spot,Margin,,1.0,5.25
ORDITRY,ORDI/TRY,ORDI,TRY,True,Spot,,,1.0,10.5
ORDIUSDC,ORDI/USDC,ORDI,USDC,True,Spot,Margin,,1.0,5.25
ORDIUSDC,ORDI/USDC:USDC,ORDI,USDC,True,,,Future,75.0,5.25
ORDIUSDT,ORDI/USDT,ORDI,USDT,True,Spot,Margin,,1.0,5.25
ORDIUSDT,ORDI/USDT:USDT,ORDI,USDT,True,,,Future,75.0,5.25
OSMOUSDC,OSMO/USDC,OSMO,USDC,True,Spot,Margin,,1.0,5.25
OSMOUSDT,OSMO/USDT,OSMO,USDT,True,Spot,Margin,,1.0,5.25
OXTBTC,OXT/BTC,OXT,BTC,True,Spot,,,1.0,0.000105
OXTUSDT,OXT/USDT,OXT,USDT,True,Spot,Margin,,1.0,5.25
OXTUSDT,OXT/USDT:USDT,OXT,USDT,True,,,Future,50.0,5.25
PARTIBNB,PARTI/BNB,PARTI,BNB,True,Spot,,,1.0,0.0105
PARTIFDUSD,PARTI/FDUSD,PARTI,FDUSD,True,Spot,,,1.0,5.25
PARTITRY,PARTI/TRY,PARTI,TRY,True,Spot,,,1.0,10.5
PARTIUSDC,PARTI/USDC,PARTI,USDC,True,Spot,Margin,,1.0,5.25
PARTIUSDT,PARTI/USDT,PARTI,USDT,True,Spot,Margin,,1.0,5.25
PARTIUSDT,PARTI/USDT:USDT,PARTI,USDT,True,,,Future,50.0,5.25
PAXGBTC,PAXG/BTC,PAXG,BTC,True,Spot,,,1.0,0.000105
PAXGTRY,PAXG/TRY,PAXG,TRY,True,Spot,,,1.0,10.5
PAXGUSDC,PAXG/USDC,PAXG,USDC,True,Spot,Margin,,1.0,5.25
PAXGUSDT,PAXG/USDT,PAXG,USDT,True,Spot,Margin,,1.0,5.25
PAXGUSDT,PAXG/USDT:USDT,PAXG,USDT,True,,,Future,75.0,5.25
PENDLEBTC,PENDLE/BTC,PENDLE,BTC,True,Spot,,,1.0,0.000105
PENDLEFDUSD,PENDLE/FDUSD,PENDLE,FDUSD,True,Spot,Margin,,1.0,5.25
PENDLETRY,PENDLE/TRY,PENDLE,TRY,True,Spot,,,1.0,10.5
PENDLEUSDC,PENDLE/USDC,PENDLE,USDC,True,Spot,Margin,,1.0,5.25
PENDLEUSDT,PENDLE/USDT,PENDLE,USDT,True,Spot,Margin,,1.0,5.25
PENDLEUSDT,PENDLE/USDT:USDT,PENDLE,USDT,True,,,Future,75.0,5.25
PENGUFDUSD,PENGU/FDUSD,PENGU,FDUSD,True,Spot,Margin,,1.0,1.05
PENGUTRY,PENGU/TRY,PENGU,TRY,True,Spot,,,1.0,10.5
PENGUUSDC,PENGU/USDC,PENGU,USDC,True,Spot,Margin,,1.0,1.05
PENGUUSDC,PENGU/USDC:USDC,PENGU,USDC,True,,,Future,75.0,5.25
PENGUUSDT,PENGU/USDT,PENGU,USDT,True,Spot,Margin,,1.0,1.05
PENGUUSDT,PENGU/USDT:USDT,PENGU,USDT,True,,,Future,75.0,5.25
PEOPLEBTC,PEOPLE/BTC,PEOPLE,BTC,True,Spot,Margin,,1.0,0.000105
PEOPLEFDUSD,PEOPLE/FDUSD,PEOPLE,FDUSD,True,Spot,,,1.0,1.05
PEOPLETRY,PEOPLE/TRY,PEOPLE,TRY,True,Spot,,,1.0,10.5
PEOPLEUSDC,PEOPLE/USDC,PEOPLE,USDC,True,Spot,Margin,,1.0,1.05
PEOPLEUSDT,PEOPLE/USDT,PEOPLE,USDT,True,Spot,Margin,,1.0,1.05
PEOPLEUSDT,PEOPLE/USDT:USDT,PEOPLE,USDT,True,,,Future,50.0,5.25
PEPEBRL,PEPE/BRL,PEPE,BRL,True,Spot,,,1.0,10.5
PEPEEUR,PEPE/EUR,PEPE,EUR,True,Spot,,,1.0,1.05
PEPEFDUSD,PEPE/FDUSD,PEPE,FDUSD,True,Spot,Margin,,1.0,1.05
PEPEJPY,PEPE/JPY,PEPE,JPY,True,Spot,,,1.0,105.0
PEPETRY,PEPE/TRY,PEPE,TRY,True,Spot,,,1.0,10.5
PEPEUSDC,PEPE/USDC,PEPE,USDC,True,Spot,Margin,,1.0,1.05
PEPEUSDT,PEPE/USDT,PEPE,USDT,True,Spot,Margin,,1.0,1.05
PERPUSDT,PERP/USDT,PERP,USDT,True,Spot,Margin,,1.0,5.25
PERPUSDT,PERP/USDT:USDT,PERP,USDT,True,,,Future,25.0,5.25
PHABTC,PHA/BTC,PHA,BTC,True,Spot,,,1.0,0.000105
PHATRY,PHA/TRY,PHA,TRY,True,Spot,,,1.0,10.5
PHAUSDC,PHA/USDC,PHA,USDC,True,Spot,Margin,,1.0,5.25
PHAUSDT,PHA/USDT,PHA,USDT,True,Spot,Margin,,1.0,5.25
PHAUSDT,PHA/USDT:USDT,PHA,USDT,True,,,Future,50.0,5.25
PHBBTC,PHB/BTC,PHB,BTC,True,Spot,,,1.0,0.000105
PHBTRY,PHB/TRY,PHB,TRY,True,Spot,,,1.0,10.5
PHBUSDT,PHB/USDT,PHB,USDT,True,Spot,Margin,,1.0,5.25
PHBUSDT,PHB/USDT:USDT,PHB,USDT,True,,,Future,50.0,5.25
PIPPINUSDT,PIPPIN/USDT:USDT,PIPPIN,USDT,True,,,Future,50.0,5.25
PIVXBTC,PIVX/BTC,PIVX,BTC,True,Spot,,,1.0,0.000105
PIVXUSDT,PIVX/USDT,PIVX,USDT,True,Spot,Margin,,1.0,5.25
PIXELTRY,PIXEL/TRY,PIXEL,TRY,True,Spot,,,1.0,10.5
PIXELUSDC,PIXEL/USDC,PIXEL,USDC,True,Spot,Margin,,1.0,5.25
PIXELUSDT,PIXEL/USDT,PIXEL,USDT,True,Spot,Margin,,1.0,5.25
PIXELUSDT,PIXEL/USDT:USDT,PIXEL,USDT,True,,,Future,50.0,5.25
PLAYUSDT,PLAY/USDT:USDT,PLAY,USDT,True,,,Future,50.0,5.25
PLUMEBNB,PLUME/BNB,PLUME,BNB,True,Spot,,,1.0,0.0105
PLUMEFDUSD,PLUME/FDUSD,PLUME,FDUSD,True,Spot,,,1.0,5.25
PLUMETRY,PLUME/TRY,PLUME,TRY,True,Spot,,,1.0,10.5
PLUMEUSDC,PLUME/USDC,PLUME,USDC,True,Spot,Margin,,1.0,5.25
PLUMEUSDT,PLUME/USDT,PLUME,USDT,True,Spot,Margin,,1.0,5.25
PLUMEUSDT,PLUME/USDT:USDT,PLUME,USDT,True,,,Future,75.0,5.25
PNUTBRL,PNUT/BRL,PNUT,BRL,True,Spot,,,1.0,10.5
PNUTBTC,PNUT/BTC,PNUT,BTC,True,Spot,,,1.0,0.000105
PNUTEUR,PNUT/EUR,PNUT,EUR,True,Spot,,,1.0,1.05
PNUTFDUSD,PNUT/FDUSD,PNUT,FDUSD,True,Spot,Margin,,1.0,1.05
PNUTTRY,PNUT/TRY,PNUT,TRY,True,Spot,,,1.0,10.5
PNUTUSDC,PNUT/USDC,PNUT,USDC,True,Spot,Margin,,1.0,1.05
PNUTUSDC,PNUT/USDC:USDC,PNUT,USDC,True,,,Future,75.0,5.25
PNUTUSDT,PNUT/USDT,PNUT,USDT,True,Spot,Margin,,1.0,1.05
PNUTUSDT,PNUT/USDT:USDT,PNUT,USDT,True,,,Future,75.0,5.25
POLBNB,POL/BNB,POL,BNB,True,Spot,,,1.0,0.0105
POLBRL,POL/BRL,POL,BRL,True,Spot,,,1.0,10.5
POLBTC,POL/BTC,POL,BTC,True,Spot,,,1.0,0.000105
POLETH,POL/ETH,POL,ETH,True,Spot,,,1.0,0.00105
POLEUR,POL/EUR,POL,EUR,True,Spot,,,1.0,5.25
POLFDUSD,POL/FDUSD,POL,FDUSD,True,Spot,Margin,,1.0,5.25
POLJPY,POL/JPY,POL,JPY,True,Spot,,,1.0,105.0
POLTRY,POL/TRY,POL,TRY,True,Spot,,,1.0,10.5
POLUSDC,POL/USDC,POL,USDC,True,Spot,Margin,,1.0,5.25
POLUSDT,POL/USDT,POL,USDT,True,Spot,Margin,,1.0,5.25
POLUSDT,POL/USDT:USDT,POL,USDT,True,,,Future,75.0,5.25
POLYXBTC,POLYX/BTC,POLYX,BTC,True,Spot,,,1.0,0.000105
POLYXTRY,POLYX/TRY,POLYX,TRY,True,Spot,,,1.0,10.5
POLYXUSDT,POLYX/USDT,POLYX,USDT,True,Spot,Margin,,1.0,5.25
POLYXUSDT,POLYX/USDT:USDT,POLYX,USDT,True,,,Future,50.0,5.25
PONDUSDT,POND/USDT,POND,USDT,True,Spot,Margin,,1.0,5.25
PONKEUSDT,PONKE/USDT:USDT,PONKE,USDT,True,,,Future,50.0,5.25
POPCATUSDT,POPCAT/USDT:USDT,POPCAT,USDT,True,,,Future,75.0,5.25
PORT3USDT,PORT3/USDT:USDT,PORT3,USDT,True,,,Future,50.0,5.25
PORTALBNB,PORTAL/BNB,PORTAL,BNB,True,Spot,,,1.0,0.0105
PORTALBTC,PORTAL/BTC,PORTAL,BTC,True,Spot,,,1.0,0.000105
PORTALFDUSD,PORTAL/FDUSD,PORTAL,FDUSD,True,Spot,,,1.0,5.25
PORTALTRY,PORTAL/TRY,PORTAL,TRY,True,Spot,,,1.0,10.5
PORTALUSDT,PORTAL/USDT,PORTAL,USDT,True,Spot,Margin,,1.0,5.25
PORTALUSDT,PORTAL/USDT:USDT,PORTAL,USDT,True,,,Future,25.0,5.25
PORTOTRY,PORTO/TRY,PORTO,TRY,True,Spot,,,1.0,10.5
PORTOUSDT,PORTO/USDT,PORTO,USDT,True,Spot,Margin,,1.0,5.25
POWRBTC,POWR/BTC,POWR,BTC,True,Spot,,,1.0,0.000105
POWRETH,POWR/ETH,POWR,ETH,True,Spot,,,1.0,0.00105
POWRUSDT,POWR/USDT,POWR,USDT,True,Spot,Margin,,1.0,5.25
POWRUSDT,POWR/USDT:USDT,POWR,USDT,True,,,Future,50.0,5.25
PROMUSDT,PROM/USDT,PROM,USDT,True,Spot,Margin,,1.0,5.25
PROMUSDT,PROM/USDT:USDT,PROM,USDT,True,,,Future,50.0,5.25
PROMPTUSDT,PROMPT/USDT:USDT,PROMPT,USDT,True,,,Future,75.0,5.25
PROVEBNB,PROVE/BNB,PROVE,BNB,True,Spot,,,1.0,0.0105
PROVEFDUSD,PROVE/FDUSD,PROVE,FDUSD,True,Spot,,,1.0,5.25
PROVETRY,PROVE/TRY,PROVE,TRY,True,Spot,,,1.0,10.5
PROVEUSDC,PROVE/USDC,PROVE,USDC,True,Spot,Margin,,1.0,5.25
PROVEUSDT,PROVE/USDT,PROVE,USDT,True,Spot,Margin,,1.0,5.25
PROVEUSDT,PROVE/USDT:USDT,PROVE,USDT,True,,,Future,75.0,5.25
PSGTRY,PSG/TRY,PSG,TRY,True,Spot,,,1.0,10.5
